Unnamed: 0,vg_image_id,vg_object_id,image,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,blip2_extracted_nouns,pearsonr
1604,2317404,2882968,http://manynames.upf.edu//2317404_2882968_bird.png,https://cs.stanford.edu/people/rak248/VG_100K/2317404.jpg,bird,animals_plants,bird.n.01,{},1.0,{'None': 1.0},2317404.jpg,animal,[{'32': ['bird']}],bird,{'bird': 1.0},{'bird': {'None': 1.0}},32,1.0,0.0,1,animals_plants,train,{'bird': {'bird': 1.0}},"[135, 72, 217, 412]","[114, 57, 201, 375]","{'robin': 0.0, 'is': 0.0, 'foot': 0.0, 'രതത': 0.0, 'bird': 0.9696969696969697, 'sparrow': 0.030303030303030304, 'red': 0.0}","{'robin': 0.375, 'is': 0.125, 'foot': 0.125, 'രതത': 0.125, 'bird': 0.125, 'sparrow': 0.0, 'red': 0.125}",-0.08793354032375716
2692,2322841,3143880,http://manynames.upf.edu//2322841_3143880_horse.png,https://cs.stanford.edu/people/rak248/VG_100K/2322841.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},2322841.jpg,animal,[{'33': ['horse']}],horse,{'horse': 1.0},{'horse': {'None': 1.0}},33,1.0,0.0,1,animals_plants,train,{'horse': {'horse': 1.0}},"[42, 57, 260, 356]","[31, 44, 239, 325]","{'horse': 0.9705882352941176, 'is': 0.0, 'brownie': 0.0, 'person': 0.0, 'jockey': 0.0, 'won': 0.0, 'field': 0.0, 'crowd': 0.0, 'name': 0.0, 'belt': 0.029411764705882353, 'race': 0.0}","{'horse': 0.3125, 'is': 0.125, 'brownie': 0.0625, 'person': 0.0625, 'jockey': 0.0625, 'won': 0.0625, 'field': 0.0625, 'crowd': 0.0625, 'name': 0.125, 'belt': 0.0, 'race': 0.0625}",0.9002066636645532
23671,2411207,360140,http://manynames.upf.edu//2411207_360140_cat.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2411207.jpg,cat,animals_plants,feline.n.01,{},1.0,{'None': 1.0},2411207.jpg,animal,[{'34': ['cat']}],cat,{'cat': 1.0},{'cat': {'None': 1.0}},34,1.0,0.0,1,animals_plants,train,{'cat': {'cat': 1.0}},"[0, 63, 398, 311]","[0, 68, 481, 378]","{'remote': 0.0, 'pant': 0.02857142857142857, 'is': 0.0, 'controller': 0.0, 'cat': 0.9714285714285714, 'playing': 0.0, 'sitting': 0.0, 'there': 0.0, 'dog': 0.0, 'control': 0.0, 'holding': 0.0, 'back': 0.0}","{'remote': 0.06666666666666667, 'pant': 0.0, 'is': 0.13333333333333333, 'controller': 0.06666666666666667, 'cat': 0.26666666666666666, 'playing': 0.06666666666666667, 'sitting': 0.06666666666666667, 'there': 0.06666666666666667, 'dog': 0.06666666666666667, 'control': 0.06666666666666667, 'holding': 0.06666666666666667, 'back': 0.06666666666666667}",0.8871465443947435
2659,2322673,2949587,http://manynames.upf.edu//2322673_2949587_horse.png,https://cs.stanford.edu/people/rak248/VG_100K/2322673.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},2322673.jpg,animal,[{'30': ['horse']}],horse,{'horse': 1.0},{'horse': {'None': 1.0}},30,1.0,0.0,1,animals_plants,train,{'horse': {'horse': 1.0}},"[91, 125, 266, 206]","[102, 142, 325, 253]","{'horse': 0.8823529411764706, 'pulling': 0.0, 'revelers': 0.0, 'carriage': 0.0, 'frame': 0.0, 'day': 0.0, 'wheel': 0.029411764705882353, 'party': 0.0, 'patty': 0.0, 'rope': 0.029411764705882353, 'animal': 0.029411764705882353, 'street': 0.0, 'cart': 0.0, 'belt': 0.029411764705882353}","{'horse': 0.25, 'pulling': 0.1875, 'revelers': 0.0625, 'carriage': 0.125, 'frame': 0.0625, 'day': 0.0625, 'wheel': 0.0, 'party': 0.0625, 'patty': 0.0625, 'rope': 0.0, 'animal': 0.0, 'street': 0.0625, 'cart': 0.0625, 'belt': 0.0}",0.6726723411449104
19668,2394684,461968,http://manynames.upf.edu//2394684_461968_sheep.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2394684.jpg,sheep,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2394684.jpg,animal,[{'31': ['sheep']}],sheep,{'sheep': 1.0},{'sheep': {'None': 1.0}},31,1.0,0.0,1,animals_plants,train,{'sheep': {'sheep': 1.0}},"[123, 135, 374, 179]","[139, 153, 450, 219]","{'is': 0.0, 'i': 0.0, 'goat': 0.027777777777777776, 'adust': 0.027777777777777776, 'sheep': 0.8611111111111112, 'animal': 0.027777777777777776, 'assume': 0.0, 'object': 0.0, 'lam boy': 0.027777777777777776, 'lamb': 0.027777777777777776}","{'is': 0.25, 'i': 0.125, 'goat': 0.0, 'adust': 0.0, 'sheep': 0.375, 'animal': 0.0, 'assume': 0.125, 'object': 0.125, 'lam boy': 0.0, 'lamb': 0.0}",0.7164607436074637
2614,2322428,2930306,http://manynames.upf.edu//2322428_2930306_bridge.png,https://cs.stanford.edu/people/rak248/VG_100K/2322428.jpg,bridge,buildings,bridge.n.01,"{'road': 0.5, 'roadway': 0.5}",0.75,"{'other': 0.2, 'None': 0.8}",2322428.jpg,"structure, construction","[{'23': ['road', 'roadway', 'bridge']}, {'7': ['car', 'truck']}, {'2': ['vest']}]",bridge,"{'vest': 0.5, 'car': 0.25, 'truck': 0.5, 'bridge': 0.75, 'road': 1.0, 'roadway': 1.0}","{'vest': {'None': 0.2, 'bounding box': 0.8}, 'car': {'other': 0.2, 'bounding box': 0.8}, 'truck': {'None': 0.2, 'bounding box': 0.8}, 'bridge': {'other': 0.2, 'None': 0.8}, 'road': {'None': 1.0}, 'roadway': {'None': 1.0}}",23,0.6086956521739131,1.264672679395722,3,buildings,train,"{'vest': {'vest': 1.0, 'car': 0.0, 'truck': 0.0, 'bridge': 0.0, 'road': 0.0, 'roadway': 0.0}, 'car': {'vest': 0.0, 'car': 1.0, 'truck': 0.75, 'bridge': 0.0, 'road': 0.0, 'roadway': 0.0}, 'truck': {'vest': 0.0, 'car': 0.75, 'truck': 1.0, 'bridge': 0.0, 'road': 0.0, 'roadway': 0.0}, 'bridge': {'vest': 0.0, 'car': 0.0, 'truck': 0.0, 'bridge': 1.0, 'road': 0.5, 'roadway': 0.5}, 'road': {'vest': 0.0, 'car': 0.0, 'truck': 0.0, 'bridge': 0.5, 'road': 1.0, 'roadway': 1.0}, 'roadway': {'vest': 0.0, 'car': 0.0, 'truck': 0.0, 'bridge': 0.5, 'road': 1.0, 'roadway': 1.0}}","[0, 180, 469, 316]","[0, 154, 420, 290]","{'roadway': 0.05555555555555555, 'box': 0.0, 'tractor': 0.0, 'wheel': 0.027777777777777776, 'ramp': 0.0, 'see': 0.0, 'pickup truck': 0.027777777777777776, 'standing': 0.0, 'bridge': 0.3888888888888889, 'side': 0.0, 'vest': 0.05555555555555555, 'car': 0.08333333333333333, 'vehicle': 0.0, 'parked': 0.0, 'border': 0.0, 'ground': 0.027777777777777776, 'man': 0.0, 'truck': 0.1111111111111111, 'street': 0.027777777777777776, 'road': 0.19444444444444445, 'overpass': 0.0, 'bus': 0.0}","{'roadway': 0.0, 'box': 0.05, 'tractor': 0.05, 'wheel': 0.0, 'ramp': 0.05, 'see': 0.05, 'pickup truck': 0.0, 'standing': 0.05, 'bridge': 0.0, 'side': 0.05, 'vest': 0.0, 'car': 0.05, 'vehicle': 0.05, 'parked': 0.1, 'border': 0.05, 'ground': 0.0, 'man': 0.05, 'truck': 0.2, 'street': 0.05, 'road': 0.05, 'overpass': 0.05, 'bus': 0.05}",-0.09641145700276585
24278,2413574,170779,http://manynames.upf.edu//2413574_170779_storefront.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413574.jpg,restaurant,buildings,restaurant.n.01,"{'shop': 1.0, 'building': 0.67, 'storefront': 0.67, 'store': 1.0}",0.83,"{'visual': 0.3, 'None': 0.7}",2413574.jpg,"structure, construction","[{'20': ['store', 'restaurant', 'shop', 'storefront']}, {'14': ['store', 'restaurant', 'shop', 'building']}, {'2': ['patio']}, {'2': ['pole']}, {'4': ['window']}]",storefront,"{'pole': 0.33, 'window': 0.33, 'patio': 1.0, 'storefront': 1.0, 'store': 0.83, 'restaurant': 0.83, 'shop': 0.83, 'building': 0.5}","{'pole': {'bounding box': 1.0}, 'window': {'bounding box': 1.0}, 'patio': {'None': 1.0}, 'storefront': {'None': 1.0}, 'store': {'None': 0.7, 'visual': 0.3}, 'restaurant': {'None': 0.7, 'visual': 0.3}, 'shop': {'None': 0.7, 'visual': 0.3}, 'building': {'bounding box': 0.7, 'None': 0.3}}",22,0.3636363636363636,2.170134892428194,5,buildings,train,"{'pole': {'pole': 1.0, 'window': 0.0, 'patio': 0.0, 'storefront': 0.0, 'store': 0.0, 'restaurant': 0.0, 'shop': 0.0, 'building': 0.0}, 'window': {'pole': 0.0, 'window': 1.0, 'patio': 0.0, 'storefront': 0.0, 'store': 0.0, 'restaurant': 0.0, 'shop': 0.0, 'building': 0.0}, 'patio': {'pole': 0.0, 'window': 0.0, 'patio': 1.0, 'storefront': 0.0, 'store': 0.0, 'restaurant': 0.0, 'shop': 0.0, 'building': 0.0}, 'storefront': {'pole': 0.0, 'window': 0.0, 'patio': 0.0, 'storefront': 1.0, 'store': 0.67, 'restaurant': 0.67, 'shop': 0.67, 'building': 0.33}, 'store': {'pole': 0.0, 'window': 0.0, 'patio': 0.0, 'storefront': 0.67, 'store': 1.0, 'restaurant': 1.0, 'shop': 1.0, 'building': 0.67}, 'restaurant': {'pole': 0.0, 'window': 0.0, 'patio': 0.0, 'storefront': 0.67, 'store': 1.0, 'restaurant': 1.0, 'shop': 1.0, 'building': 0.67}, 'shop': {'pole': 0.0, 'window': 0.0, 'patio': 0.0, 'storefront': 0.67, 'store': 1.0, 'restaurant': 1.0, 'shop': 1.0, 'building': 0.67}, 'building': {'pole': 0.0, 'window': 0.0, 'patio': 0.0, 'storefront': 0.33, 'store': 0.67, 'restaurant': 0.67, 'shop': 0.67, 'building': 1.0}}","[137, 145, 304, 133]","[156, 166, 369, 166]","{'pole': 0.05714285714285714, 'diner': 0.02857142857142857, 'corner': 0.0, 'window': 0.11428571428571428, 'bar': 0.0, 'chair': 0.02857142857142857, 'store': 0.14285714285714285, 'patio': 0.05714285714285714, 'shop': 0.08571428571428572, 'building': 0.05714285714285714, 'restaurant': 0.11428571428571428, 'umbrella': 0.0, 'canopy': 0.02857142857142857, 'street': 0.0, 'awning': 0.02857142857142857, 'storefront': 0.22857142857142856, 'curtain': 0.02857142857142857, 'jules': 0.0, 'red': 0.0}","{'pole': 0.0, 'diner': 0.0, 'corner': 0.18181818181818182, 'window': 0.0, 'bar': 0.09090909090909091, 'chair': 0.0, 'store': 0.0, 'patio': 0.0, 'shop': 0.0, 'building': 0.09090909090909091, 'restaurant': 0.09090909090909091, 'umbrella': 0.09090909090909091, 'canopy': 0.0, 'street': 0.09090909090909091, 'awning': 0.09090909090909091, 'storefront': 0.0, 'curtain': 0.0, 'jules': 0.09090909090909091, 'red': 0.18181818181818182}",-0.4969418673368095
19210,2392494,1229424,http://manynames.upf.edu//2392494_1229424_building.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2392494.jpg,house,buildings,house.n.01,"{'building': 1.0, 'steeple': 0.5, 'roof': 0.25}",0.75,"{'bounding box': 0.2, 'None': 0.8}",2392494.jpg,"structure, construction","[{'17': ['house', 'steeple', 'building']}, {'5': ['roof', 'steeple']}, {'13': ['clock']}]",building,"{'house': 0.75, 'building': 1.0, 'steeple': 0.88, 'roof': 0.88, 'clock': 0.25}","{'house': {'None': 0.8, 'bounding box': 0.2}, 'building': {'None': 1.0}, 'steeple': {'None': 0.8, 'visual': 0.2}, 'roof': {'None': 0.8, 'bounding box': 0.2}, 'clock': {'bounding box': 1.0}}",17,0.5294117647058824,1.37928048729106,3,buildings,train,"{'house': {'house': 1.0, 'building': 1.0, 'steeple': 0.5, 'roof': 0.25, 'clock': 0.0}, 'building': {'house': 1.0, 'building': 1.0, 'steeple': 0.5, 'roof': 0.25, 'clock': 0.0}, 'steeple': {'house': 0.5, 'building': 0.5, 'steeple': 1.0, 'roof': 0.5, 'clock': 0.0}, 'roof': {'house': 0.25, 'building': 0.25, 'steeple': 0.5, 'roof': 1.0, 'clock': 0.0}, 'clock': {'house': 0.0, 'building': 0.0, 'steeple': 0.0, 'roof': 0.0, 'clock': 1.0}}","[0, 0, 421, 344]","[0, 0, 510, 411]","{'clock': 0.3611111111111111, 'been': 0.0, 'look': 0.0, 'clocktower': 0.0, 'pink': 0.0, 'clock tower': 0.027777777777777776, 'painted': 0.0, 'steeple': 0.05555555555555555, 'tower': 0.027777777777777776, 'cottage': 0.0, 'blossoms': 0.0, 'has': 0.0, 'roof': 0.08333333333333333, 'watch': 0.027777777777777776, 'building': 0.25, 'house': 0.16666666666666666}","{'clock': 0.2, 'been': 0.06666666666666667, 'look': 0.06666666666666667, 'clocktower': 0.06666666666666667, 'pink': 0.06666666666666667, 'clock tower': 0.0, 'painted': 0.06666666666666667, 'steeple': 0.0, 'tower': 0.06666666666666667, 'cottage': 0.06666666666666667, 'blossoms': 0.06666666666666667, 'has': 0.06666666666666667, 'roof': 0.0, 'watch': 0.0, 'building': 0.06666666666666667, 'house': 0.13333333333333333}",0.6131438017681327
17809,2385899,1291684,http://manynames.upf.edu//2385899_1291684_house.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2385899.jpg,house,buildings,house.n.01,{'building': 1.0},1.0,{'None': 1.0},2385899.jpg,"structure, construction","[{'30': ['house', 'building']}, {'3': ['sign']}]",house,"{'sign': 0.17, 'house': 1.0, 'building': 1.0}","{'sign': {'bounding box': 1.0}, 'house': {'None': 1.0}, 'building': {'None': 1.0}}",30,0.7,0.8812908992306926,2,buildings,train,"{'sign': {'sign': 1.0, 'house': 0.0, 'building': 0.0}, 'house': {'sign': 0.0, 'house': 1.0, 'building': 1.0}, 'building': {'sign': 0.0, 'house': 1.0, 'building': 1.0}}","[0, 1, 289, 339]","[0, 0, 259, 310]","{'list': 0.0, 'is': 0.0, 'front': 0.0, 'sign': 0.08333333333333333, 'wall': 0.027777777777777776, 'fire': 0.0, 'corner': 0.0, 'road': 0.0, 'wood': 0.027777777777777776, 'hydrant': 0.0, 'building': 0.25, 'house': 0.5833333333333334, 'water': 0.0, 'door': 0.027777777777777776}","{'list': 0.06666666666666667, 'is': 0.06666666666666667, 'front': 0.06666666666666667, 'sign': 0.13333333333333333, 'wall': 0.0, 'fire': 0.13333333333333333, 'corner': 0.06666666666666667, 'road': 0.06666666666666667, 'wood': 0.0, 'hydrant': 0.2, 'building': 0.0, 'house': 0.13333333333333333, 'water': 0.06666666666666667, 'door': 0.0}",0.13574816831485284
20812,2400019,412084,http://manynames.upf.edu//2400019_412084_dugout.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2400019.jpg,dugout,buildings,shelter.n.01,{'dug out': 1.0},1.0,{'None': 1.0},2400019.jpg,"structure, construction","[{'4': ['men', 'team']}, {'2': ['helmet']}, {'20': ['dugout']}]",dugout,"{'men': 0.5, 'team': 0.5, 'helmet': 0.17, 'dugout': 1.0}","{'men': {'bounding box': 0.7, 'None': 0.3}, 'team': {'bounding box': 0.7, 'None': 0.3}, 'helmet': {'bounding box': 1.0}, 'dugout': {'None': 1.0}}",20,1.0,0.0,1,buildings,train,"{'men': {'men': 1.0, 'team': 1.0, 'helmet': 0.0, 'dugout': 0.0, 'dug out': 0.0}, 'team': {'men': 1.0, 'team': 1.0, 'helmet': 0.0, 'dugout': 0.0, 'dug out': 0.0}, 'helmet': {'men': 0.0, 'team': 0.0, 'helmet': 1.0, 'dugout': 0.0, 'dug out': 0.0}, 'dugout': {'men': 0.0, 'team': 0.0, 'helmet': 0.0, 'dugout': 1.0, 'dug out': 1.0}, 'dug out': {'men': 0.0, 'team': 0.0, 'helmet': 0.0, 'dugout': 1.0, 'dug out': 1.0}}","[1, 1, 498, 100]","[0, 0, 597, 126]","{'baseball fail': 0.02702702702702703, 'hat': 0.02702702702702703, 'baseball dugout': 0.02702702702702703, 'bullpen': 0.02702702702702703, 'dugout': 0.5405405405405406, 'baseball': 0.0, 'men': 0.05405405405405406, 'pipe': 0.02702702702702703, 'player': 0.0, 'game': 0.0, 'run': 0.0, 'players': 0.02702702702702703, 'sidelines': 0.02702702702702703, 'stadium': 0.02702702702702703, 'bat': 0.0, 'pit': 0.02702702702702703, 'baseballs': 0.02702702702702703, 'batter': 0.0, 'helmet': 0.05405405405405406, 'home': 0.0, 'team': 0.05405405405405406, 'cap': 0.02702702702702703}","{'baseball fail': 0.0, 'hat': 0.0, 'baseball dugout': 0.0, 'bullpen': 0.0, 'dugout': 0.0, 'baseball': 0.3333333333333333, 'men': 0.0, 'pipe': 0.0, 'player': 0.06666666666666667, 'game': 0.06666666666666667, 'run': 0.06666666666666667, 'players': 0.0, 'sidelines': 0.0, 'stadium': 0.0, 'bat': 0.26666666666666666, 'pit': 0.0, 'baseballs': 0.0, 'batter': 0.13333333333333333, 'helmet': 0.0, 'home': 0.06666666666666667, 'team': 0.0, 'cap': 0.0}",-0.2132997160893547
8898,2352556,853253,http://manynames.upf.edu//2352556_853253_house.png,https://cs.stanford.edu/people/rak248/VG_100K/2352556.jpg,house,buildings,house.n.01,{'building': 1.0},1.0,{'None': 1.0},2352556.jpg,"structure, construction","[{'32': ['house', 'building']}]",house,"{'house': 1.0, 'building': 1.0, 'home': 'NA'}","{'house': {'None': 1.0}, 'building': {'None': 1.0}, 'home': 'NA'}",33,0.9090909090909092,0.5229784263810124,3,buildings,train,"{'house': {'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'building': {'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'home': {'house': 'NA', 'building': 'NA', 'home': 'NA'}}","[102, 0, 397, 231]","[115, 0, 480, 282]","{'porch': 0.0, 'box': 0.0, 'person': 0.0, 'jacket': 0.027777777777777776, 'oak': 0.0, 'standing': 0.0, 'door': 0.027777777777777776, 'male': 0.0, 'suitcase': 0.0, 'carrying': 0.0, 'building': 0.05555555555555555, 'house': 0.8333333333333334, 'car': 0.0, 'luggage': 0.0, 'shirt': 0.027777777777777776, 'front': 0.0, 'tree': 0.0, 'man': 0.0, 'frame': 0.0, 'piece': 0.0, 'home': 0.027777777777777776, 'trunk': 0.0}","{'porch': 0.043478260869565216, 'box': 0.043478260869565216, 'person': 0.043478260869565216, 'jacket': 0.043478260869565216, 'oak': 0.043478260869565216, 'standing': 0.043478260869565216, 'door': 0.0, 'male': 0.043478260869565216, 'suitcase': 0.043478260869565216, 'carrying': 0.043478260869565216, 'building': 0.0, 'house': 0.043478260869565216, 'car': 0.043478260869565216, 'luggage': 0.08695652173913043, 'shirt': 0.0, 'front': 0.043478260869565216, 'tree': 0.13043478260869565, 'man': 0.043478260869565216, 'frame': 0.043478260869565216, 'piece': 0.043478260869565216, 'home': 0.0, 'trunk': 0.13043478260869565}",-0.06327643308320582
16204,2378984,1362335,http://manynames.upf.edu//2378984_1362335_house.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2378984.jpg,house,buildings,house.n.01,{'building': 1.0},1.0,{'None': 1.0},2378984.jpg,"structure, construction","[{'24': ['house', 'building']}, {'3': ['helmet']}, {'2': ['jacket']}, {'2': ['mirror']}]",house,"{'helmet': 0.0, 'jacket': 0.0, 'mirror': 0.0, 'house': 1.0, 'building': 1.0, 'home': 'NA'}","{'helmet': {'bounding box': 1.0}, 'jacket': {'bounding box': 1.0}, 'mirror': {'bounding box': 1.0}, 'house': {'None': 1.0}, 'building': {'None': 1.0}, 'home': 'NA'}",25,0.88,0.6395563653739033,3,buildings,train,"{'helmet': {'helmet': 1.0, 'jacket': 0.0, 'mirror': 0.0, 'house': 0.0, 'building': 0.0, 'home': 'NA'}, 'jacket': {'helmet': 0.0, 'jacket': 1.0, 'mirror': 0.0, 'house': 0.0, 'building': 0.0, 'home': 'NA'}, 'mirror': {'helmet': 0.0, 'jacket': 0.0, 'mirror': 1.0, 'house': 0.0, 'building': 0.0, 'home': 'NA'}, 'house': {'helmet': 0.0, 'jacket': 0.0, 'mirror': 0.0, 'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'building': {'helmet': 0.0, 'jacket': 0.0, 'mirror': 0.0, 'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'home': {'helmet': 'NA', 'jacket': 'NA', 'mirror': 'NA', 'house': 'NA', 'building': 'NA', 'home': 'NA'}}","[195, 0, 304, 128]","[226, 0, 370, 160]","{'pants': 0.0, 'person': 0.0, 'jacket': 0.05555555555555555, 't-shirt': 0.027777777777777776, 'wheel': 0.027777777777777776, 'camera': 0.0, 'window': 0.027777777777777776, 'mask': 0.027777777777777776, 'bike': 0.0, 'building': 0.05555555555555555, 'house': 0.6111111111111112, 'is': 0.0, 'streets': 0.0, 'mirror': 0.05555555555555555, 'man': 0.0, 'riding': 0.0, 'sign': 0.0, 'attached': 0.0, 'city': 0.0, 'image': 0.0, 'helmet': 0.08333333333333333, 'home': 0.027777777777777776, 'motorcycle': 0.0}","{'pants': 0.04, 'person': 0.12, 'jacket': 0.04, 't-shirt': 0.0, 'wheel': 0.0, 'camera': 0.04, 'window': 0.0, 'mask': 0.0, 'bike': 0.04, 'building': 0.0, 'house': 0.0, 'is': 0.04, 'streets': 0.04, 'mirror': 0.0, 'man': 0.04, 'riding': 0.12, 'sign': 0.04, 'attached': 0.04, 'city': 0.04, 'image': 0.12, 'helmet': 0.04, 'home': 0.0, 'motorcycle': 0.2}",-0.26771988803582475
5250,2336913,2340730,http://manynames.upf.edu//2336913_2340730_bridge.png,https://cs.stanford.edu/people/rak248/VG_100K/2336913.jpg,overpass,buildings,bridge.n.01,{'bridge': 1.0},1.0,{'None': 1.0},2336913.jpg,"structure, construction","[{'24': ['overpass', 'bridge']}, {'5': ['train']}]",bridge,"{'train': 0.33, 'bridge': 1.0, 'overpass': 1.0}","{'train': {'bounding box': 1.0}, 'bridge': {'None': 1.0}, 'overpass': {'None': 1.0}}",24,0.9166666666666666,0.4138168503036338,2,buildings,,"{'train': {'train': 1.0, 'bridge': 0.0, 'overpass': 0.0}, 'bridge': {'train': 0.0, 'bridge': 1.0, 'overpass': 1.0}, 'overpass': {'train': 0.0, 'bridge': 1.0, 'overpass': 1.0}}","[133, 80, 365, 110]","[152, 89, 443, 138]","{'line': 0.0, 'stations': 0.0, 'bottom': 0.0, 'door': 0.0, 'towards': 0.0, 'top': 0.0, 'bridge': 0.6111111111111112, 'stairs': 0.027777777777777776, 'steps': 0.027777777777777776, 'airplane': 0.027777777777777776, 'staircase': 0.027777777777777776, 'travelling': 0.0, 'train': 0.1388888888888889, 'railway': 0.0, 'heading': 0.0, 'crosswalk': 0.027777777777777776, 'platform': 0.0, 'floor': 0.0, 'passenger': 0.0, 'boardwalk': 0.027777777777777776, 'pedestrian bridge': 0.027777777777777776, 'blue': 0.0, 'overpass': 0.05555555555555555}","{'line': 0.05263157894736842, 'stations': 0.05263157894736842, 'bottom': 0.05263157894736842, 'door': 0.05263157894736842, 'towards': 0.05263157894736842, 'top': 0.05263157894736842, 'bridge': 0.0, 'stairs': 0.0, 'steps': 0.0, 'airplane': 0.0, 'staircase': 0.0, 'travelling': 0.05263157894736842, 'train': 0.2631578947368421, 'railway': 0.05263157894736842, 'heading': 0.05263157894736842, 'crosswalk': 0.0, 'platform': 0.05263157894736842, 'floor': 0.05263157894736842, 'passenger': 0.10526315789473684, 'boardwalk': 0.0, 'pedestrian bridge': 0.0, 'blue': 0.05263157894736842, 'overpass': 0.0}",-0.04375270792935503
2133,2319572,3208534,http://manynames.upf.edu//2319572_3208534_building.png,https://cs.stanford.edu/people/rak248/VG_100K/2319572.jpg,restaurant,buildings,restaurant.n.01,"{'store': 1.0, 'building': 1.0}",1.0,{'None': 1.0},2319572.jpg,"structure, construction","[{'28': ['store', 'building']}]",building,"{'building': 1.0, 'store': 1.0}","{'building': {'None': 1.0}, 'store': {'None': 1.0}}",28,0.7142857142857143,0.8631205685666309,2,buildings,train,"{'building': {'building': 1.0, 'store': 1.0}, 'store': {'building': 1.0, 'store': 1.0}}","[0, 12, 300, 170]","[0, 7, 365, 210]","{'box': 0.0, 'park': 0.0, 'restaurant': 0.029411764705882353, 't-shirt': 0.029411764705882353, 'belongs': 0.0, 'sign': 0.029411764705882353, 'store': 0.23529411764705882, 'orange': 0.0, 'storefront': 0.029411764705882353, 'tree': 0.0, 'light': 0.029411764705882353, 'shop': 0.0, 'says': 0.0, 'coffee': 0.0, 'building': 0.5882352941176471, 'coventry': 0.0, 'costa': 0.029411764705882353}","{'box': 0.15384615384615385, 'park': 0.07692307692307693, 'restaurant': 0.0, 't-shirt': 0.0, 'belongs': 0.07692307692307693, 'sign': 0.0, 'store': 0.0, 'orange': 0.07692307692307693, 'storefront': 0.0, 'tree': 0.07692307692307693, 'light': 0.0, 'shop': 0.07692307692307693, 'says': 0.07692307692307693, 'coffee': 0.15384615384615385, 'building': 0.0, 'coventry': 0.07692307692307693, 'costa': 0.15384615384615385}",-0.3977061578866165
5453,2338009,3703986,http://manynames.upf.edu//2338009_3703986_building.png,https://cs.stanford.edu/people/rak248/VG_100K/2338009.jpg,house,buildings,house.n.01,{'building': 1.0},1.0,{'None': 1.0},2338009.jpg,"structure, construction","[{'27': ['house', 'building']}, {'3': ['dog']}, {'2': ['door']}]",building,"{'door': 0.33, 'dog': 0.33, 'building': 1.0, 'house': 1.0}","{'door': {'bounding box': 1.0}, 'dog': {'bounding box': 1.0}, 'building': {'None': 1.0}, 'house': {'None': 1.0}}",27,0.7407407407407407,0.8256265261578954,2,buildings,train,"{'door': {'door': 1.0, 'dog': 0.0, 'building': 0.0, 'house': 0.0}, 'dog': {'door': 0.0, 'dog': 1.0, 'building': 0.0, 'house': 0.0}, 'building': {'door': 0.0, 'dog': 0.0, 'building': 1.0, 'house': 1.0}, 'house': {'door': 0.0, 'dog': 0.0, 'building': 1.0, 'house': 1.0}}","[0, 0, 499, 196]","[0, 0, 597, 241]","{'depicts': 0.0, 'car': 0.0, 'photo': 0.0, 'back': 0.0, 'window': 0.02857142857142857, 'front': 0.0, 'middle': 0.0, 'city': 0.0, 'walking': 0.0, 'room': 0.02857142857142857, 'dog': 0.08571428571428572, 'storefronts': 0.02857142857142857, 'standing': 0.0, 'street': 0.0, 'road': 0.0, 'building': 0.5714285714285714, 'house': 0.2, 'door': 0.05714285714285714}","{'depicts': 0.058823529411764705, 'car': 0.058823529411764705, 'photo': 0.058823529411764705, 'back': 0.058823529411764705, 'window': 0.0, 'front': 0.058823529411764705, 'middle': 0.058823529411764705, 'city': 0.058823529411764705, 'walking': 0.058823529411764705, 'room': 0.0, 'dog': 0.29411764705882354, 'storefronts': 0.0, 'standing': 0.058823529411764705, 'street': 0.058823529411764705, 'road': 0.058823529411764705, 'building': 0.058823529411764705, 'house': 0.0, 'door': 0.0}",0.02132535417254631
